transaction_id,user_id,age,monthly_income,risk_profile,transaction_date,transaction_hour,category,merchant,amount,payment_method,device,is_salary_day_near,is_late_night,ad_clicked,discount_used,cashback_used,mood_score,financial_stress_level,impulse_purchase
8693,378,28,35000,Balanced,2025-05-07,13,Education,Netflix,3797.66,Debit Card,Mobile,0,0,1,1,0,3,2,0
8694,240,20,75000,Balanced,2025-04-12,1,Entertainment,PhonePe,1083.26,Credit Card,Mobile,0,1,1,1,0,8,2,1
8695,252,44,100000,Balanced,2025-07-22,13,EMI,Paytm,8274.77,UPI,Desktop,0,0,1,0,0,1,1,0
8696,181,28,75000,Conservative,2025-02-07,21,Electronics,Swiggy,19763.41,BNPL,Mobile,0,0,0,0,0,9,10,1
8697,22,25,35000,Balanced,2025-01-01,17,Entertainment,Myntra,779.07,Debit Card,Desktop,1,0,1,1,0,3,2,1
8698,491,39,35000,Balanced,2025-03-02,7,Utilities,Groww,913.6,UPI,Mobile,1,0,1,0,0,1,0,0
8699,281,25,35000,Balanced,2025-03-11,23,Entertainment,Flipkart,1011.44,BNPL,Mobile,0,1,1,0,0,3,5,1
8700,352,27,35000,Aggressive,2025-08-28,13,Fashion,BigBasket,2110.32,Debit Card,Mobile,0,0,0,0,0,6,1,0
8701,12,42,15000,Balanced,2025-07-26,16,Investment,Groww,6834.1,UPI,Mobile,0,0,0,1,1,2,10,1
8702,74,29,35000,Aggressive,2025-07-11,12,EMI,Myntra,2029.2,Debit Card,Desktop,0,0,0,0,1,4,1,0
8703,498,34,100000,Conservative,2025-11-10,15,Investment,BigBasket,3005.38,Credit Card,Mobile,0,0,0,1,1,2,2,1
8704,368,21,50000,Conservative,2025-06-07,8,Entertainment,Uber,984.8,Debit Card,Mobile,0,0,1,1,0,4,2,1
8705,383,42,35000,Conservative,2025-12-11,22,Groceries,Paytm,2026.11,UPI,Mobile,0,1,0,1,0,7,1,0
8706,158,37,35000,Balanced,2025-06-22,2,Travel,Croma,7161.29,Credit Card,Mobile,0,1,0,0,0,1,6,1
8707,45,29,25000,Aggressive,2025-05-02,4,Electronics,Croma,11579.95,Debit Card,Mobile,1,0,0,1,0,2,10,1
8708,33,22,50000,Balanced,2025-09-13,15,Education,Uber,1853.22,Credit Card,Desktop,0,0,0,0,0,1,0,0
8709,103,28,50000,Balanced,2025-06-22,19,Education,Swiggy,1131.86,UPI,Desktop,0,0,1,0,1,10,0,0
8710,354,36,35000,Balanced,2025-01-01,1,Electronics,Myntra,21158.28,UPI,Mobile,1,1,1,0,1,5,10,1
8711,191,39,15000,Conservative,2025-05-13,5,EMI,Flipkart,6185.13,Debit Card,Mobile,0,0,0,1,1,10,8,0
8712,130,43,35000,Balanced,2025-04-03,16,Education,Uber,3271.51,UPI,Desktop,1,0,0,0,0,1,1,0
8713,121,26,50000,Conservative,2025-08-24,18,Rent,Netflix,10728.65,UPI,Desktop,0,0,0,1,0,1,4,0
8714,172,36,50000,Balanced,2025-12-08,21,Electronics,Zomato,16898.47,UPI,Mobile,0,0,0,0,0,5,6,0
8715,268,23,25000,Conservative,2025-06-26,22,Groceries,BigBasket,566.4,UPI,Mobile,0,1,0,0,1,6,0,0
8716,220,34,25000,Balanced,2025-03-11,4,Food Delivery,Groww,308.69,UPI,Mobile,0,0,0,1,1,2,2,1
8717,371,39,35000,Balanced,2025-02-23,17,Food Delivery,Flipkart,402.62,UPI,Mobile,0,0,0,0,0,4,0,0
8718,426,20,50000,Conservative,2025-01-23,2,Entertainment,Flipkart,1402.64,UPI,Mobile,0,1,0,0,0,10,0,0
8719,72,43,100000,Balanced,2025-03-26,20,Rent,Croma,14065.59,Cash,Mobile,0,0,0,0,0,4,2,0
8720,11,36,25000,Aggressive,2025-12-11,19,EMI,Croma,2082.89,UPI,Desktop,0,0,0,0,0,5,1,0
8721,353,40,50000,Balanced,2025-05-15,23,Entertainment,Zomato,1018.31,UPI,Mobile,0,1,0,0,1,10,0,0
8722,60,23,25000,Balanced,2025-09-12,21,Utilities,Paytm,656.38,Debit Card,Tablet,0,0,0,0,0,6,0,0
8723,287,25,50000,Conservative,2025-07-15,2,Education,PhonePe,1551.3,Credit Card,Mobile,0,1,0,1,1,3,2,1
8724,25,30,15000,Aggressive,2025-06-27,6,Rent,Flipkart,4324.16,UPI,Mobile,0,0,1,0,0,6,5,0
8725,398,43,50000,Conservative,2025-06-03,17,Health,Myntra,1979.66,BNPL,Mobile,1,0,0,0,0,8,3,0
8726,247,20,35000,Balanced,2025-03-31,14,Investment,PhonePe,6742.86,UPI,Mobile,0,0,0,0,0,9,3,0
8727,379,20,50000,Balanced,2025-09-14,19,Electronics,Croma,13757.96,Debit Card,Mobile,0,0,0,0,0,5,5,0
8728,91,33,25000,Conservative,2025-07-16,6,Investment,Uber,3687.53,Credit Card,Desktop,0,0,1,1,0,6,2,0
8729,157,29,25000,Aggressive,2025-01-21,22,Utilities,Croma,1200.0,UPI,Mobile,0,1,1,0,0,3,2,1
8730,67,36,25000,Conservative,2025-06-30,16,Entertainment,Netflix,884.9,UPI,Desktop,0,0,0,1,0,10,0,0
8731,463,19,25000,Aggressive,2025-03-21,5,Entertainment,PhonePe,899.34,Cash,Mobile,0,0,0,0,0,6,0,0
8732,135,22,50000,Balanced,2025-04-22,14,Electronics,Myntra,12280.48,UPI,Mobile,0,0,0,1,0,1,6,1
8733,374,20,50000,Aggressive,2025-06-15,9,Education,Croma,5101.05,Credit Card,Mobile,0,0,0,0,0,4,2,0
8734,11,36,25000,Aggressive,2025-12-12,20,Fashion,Croma,1243.64,BNPL,Mobile,0,0,0,0,0,4,5,1
8735,202,34,35000,Balanced,2025-08-14,3,EMI,Netflix,4434.67,Credit Card,Desktop,0,0,0,0,0,8,2,0
8736,185,33,50000,Aggressive,2025-11-04,8,Health,Netflix,2039.3,Credit Card,Mobile,1,0,1,0,1,8,0,0
8737,158,37,35000,Balanced,2025-06-27,8,Entertainment,Netflix,936.92,UPI,Mobile,0,0,1,0,0,3,2,1
8738,355,19,35000,Conservative,2025-07-14,10,Food Delivery,Flipkart,482.8,UPI,Mobile,0,0,1,1,1,9,2,1
8739,161,40,50000,Conservative,2025-09-18,15,Education,Zomato,2483.02,Cash,Mobile,0,0,1,0,1,4,0,0
8740,425,35,35000,Aggressive,2025-10-03,9,Entertainment,Netflix,783.08,UPI,Mobile,1,0,1,1,0,7,0,0
8741,233,32,35000,Conservative,2025-03-25,17,Travel,Groww,6726.46,Credit Card,Desktop,0,0,0,0,0,6,3,0
8742,486,31,100000,Balanced,2025-06-02,9,Travel,Netflix,11691.55,UPI,Mobile,1,0,0,1,0,8,2,0
8743,429,26,25000,Conservative,2025-06-30,18,Fashion,Flipkart,1593.62,Debit Card,Mobile,0,0,0,1,0,7,1,0
8744,233,32,35000,Conservative,2025-01-20,0,EMI,Paytm,7237.28,BNPL,Mobile,0,1,0,1,0,10,9,1
8745,369,28,25000,Conservative,2025-05-30,4,Utilities,Paytm,1460.19,Debit Card,Desktop,0,0,1,0,0,10,1,0
8746,328,25,35000,Conservative,2025-12-06,8,Electronics,Uber,16766.21,Debit Card,Mobile,0,0,0,0,0,9,9,0
8747,37,44,35000,Balanced,2025-09-29,23,Food Delivery,PhonePe,354.82,UPI,Mobile,0,1,1,0,0,5,2,1
8748,264,37,35000,Conservative,2025-09-04,0,Food Delivery,Swiggy,274.73,UPI,Mobile,1,1,0,0,1,6,0,0
8749,140,18,100000,Aggressive,2025-07-15,0,Fashion,Netflix,620.04,UPI,Mobile,0,1,1,0,0,9,2,1
8750,146,38,25000,Aggressive,2025-02-10,3,Electronics,Croma,15083.35,Credit Card,Mobile,0,0,0,0,1,1,10,1
8751,114,38,25000,Aggressive,2025-04-26,13,Electronics,BigBasket,12279.53,Credit Card,Mobile,0,0,1,0,0,6,10,1
8752,71,27,25000,Balanced,2025-01-05,6,Travel,Swiggy,6892.12,UPI,Mobile,1,0,1,1,0,7,5,0
8753,293,18,15000,Balanced,2025-04-27,18,Travel,Groww,8462.01,BNPL,Mobile,0,0,0,0,1,5,10,0
8754,288,32,35000,Balanced,2025-09-07,14,Entertainment,Amazon,938.71,UPI,Desktop,0,0,0,0,0,4,0,0
8755,437,36,50000,Conservative,2025-07-30,21,Travel,Croma,10348.32,BNPL,Mobile,0,0,0,1,0,7,7,0
8756,34,44,35000,Conservative,2025-03-29,11,Food Delivery,Myntra,328.56,Credit Card,Mobile,0,0,0,0,1,4,2,1
8757,274,35,15000,Balanced,2025-05-17,12,Education,Netflix,100.0,Credit Card,Mobile,0,0,1,0,0,9,0,0
8758,291,40,15000,Conservative,2025-02-15,0,Education,Flipkart,2984.72,BNPL,Mobile,0,1,0,1,0,5,8,1
8759,205,38,35000,Conservative,2025-06-27,22,Rent,BigBasket,14346.05,Debit Card,Mobile,0,1,1,0,0,9,10,1
8760,72,43,100000,Balanced,2025-10-05,17,Fashion,PhonePe,2590.43,Credit Card,Mobile,1,0,0,0,1,10,0,0
8761,233,32,35000,Conservative,2025-12-17,15,Groceries,Paytm,1249.73,UPI,Mobile,0,0,0,0,0,10,0,0
8762,59,19,35000,Balanced,2025-08-31,19,Health,Groww,1807.56,Credit Card,Mobile,0,0,0,0,1,7,1,0
8763,461,28,50000,Conservative,2025-12-01,9,Travel,Flipkart,7826.53,UPI,Tablet,1,0,0,0,0,1,3,0
8764,162,38,35000,Conservative,2025-11-02,12,Electronics,Groww,12416.28,BNPL,Mobile,1,0,0,0,1,8,10,1
8765,359,38,50000,Balanced,2025-04-21,10,Rent,Zomato,14194.67,Credit Card,Mobile,0,0,0,0,0,6,5,0
8766,95,31,100000,Aggressive,2025-01-04,20,Electronics,Croma,17455.41,Credit Card,Mobile,1,0,1,0,0,8,5,1
8767,222,28,35000,Conservative,2025-01-20,4,Investment,Paytm,4911.68,UPI,Mobile,0,0,1,1,0,5,2,0
8768,305,22,75000,Balanced,2025-08-14,8,Utilities,Myntra,2384.58,Debit Card,Mobile,0,0,0,0,1,2,0,0
8769,440,25,25000,Conservative,2025-11-28,2,Utilities,Flipkart,1487.53,UPI,Desktop,0,1,0,1,0,5,1,0
8770,493,18,35000,Conservative,2025-11-29,23,Utilities,Paytm,100.0,UPI,Mobile,0,1,0,0,0,9,0,0
8771,303,18,15000,Aggressive,2025-12-26,7,Electronics,Uber,100.0,UPI,Mobile,0,0,0,0,0,7,0,0
8772,406,42,35000,Conservative,2025-12-02,17,Electronics,Swiggy,13414.39,UPI,Mobile,1,0,1,1,0,6,9,1
8773,59,19,35000,Balanced,2025-08-08,23,Investment,PhonePe,7621.27,Credit Card,Mobile,0,1,1,0,1,7,6,1
8774,191,39,15000,Conservative,2025-04-23,21,Food Delivery,Croma,425.11,UPI,Mobile,0,0,0,0,0,10,0,0
8775,146,38,25000,Aggressive,2025-07-22,20,Fashion,Flipkart,2422.55,UPI,Mobile,0,0,0,1,0,9,1,0
8776,66,44,25000,Balanced,2025-11-12,18,Investment,BigBasket,4060.99,UPI,Mobile,0,0,1,1,0,5,3,0
8777,267,21,25000,Balanced,2025-04-22,4,Fashion,Netflix,1539.09,Credit Card,Mobile,0,0,1,0,0,8,3,1
8778,267,21,25000,Balanced,2025-12-07,11,Utilities,PhonePe,2073.44,Credit Card,Mobile,0,0,0,0,0,9,1,0
8779,172,36,50000,Balanced,2025-01-25,10,EMI,Croma,7779.3,Debit Card,Desktop,0,0,0,0,0,7,3,0
8780,192,38,50000,Balanced,2025-02-12,9,Electronics,PhonePe,14734.79,UPI,Mobile,0,0,1,0,0,6,7,1
8781,411,42,25000,Aggressive,2025-10-18,20,Investment,Uber,1015.17,Credit Card,Mobile,0,0,0,1,0,3,0,0
8782,296,32,35000,Balanced,2025-10-09,17,Utilities,Croma,2311.63,Debit Card,Tablet,0,0,0,0,0,1,1,0
8783,479,20,25000,Balanced,2025-02-06,1,Rent,Groww,3559.44,Debit Card,Mobile,0,1,0,0,0,10,2,0
8784,486,31,100000,Balanced,2025-01-04,14,Electronics,Swiggy,13150.21,UPI,Mobile,1,0,0,0,0,7,2,0
8785,97,40,25000,Balanced,2025-07-29,23,Rent,PhonePe,19787.4,Debit Card,Desktop,0,1,0,1,1,2,10,1
8786,319,42,35000,Balanced,2025-10-06,23,Food Delivery,Paytm,146.24,Debit Card,Desktop,0,1,0,0,0,4,2,1
8787,343,35,15000,Conservative,2025-03-23,12,Entertainment,Paytm,743.28,UPI,Mobile,0,0,0,1,0,1,0,0
8788,111,39,35000,Conservative,2025-10-06,1,Groceries,Uber,1358.8,UPI,Mobile,0,1,0,0,0,10,0,0
8789,69,35,50000,Balanced,2025-12-20,10,Health,BigBasket,2772.51,Credit Card,Mobile,0,0,0,1,1,4,3,1
8790,104,27,50000,Aggressive,2025-04-09,4,Rent,Paytm,13152.77,UPI,Mobile,0,0,0,0,0,2,5,0
8791,255,28,15000,Aggressive,2025-11-15,14,Rent,Swiggy,8345.91,UPI,Mobile,0,0,0,0,1,9,10,0
8792,128,22,15000,Conservative,2025-07-18,18,Groceries,Swiggy,968.32,Credit Card,Mobile,0,0,1,0,1,8,1,0
8793,404,20,15000,Conservative,2025-02-21,21,Health,BigBasket,1912.94,UPI,Mobile,0,0,0,0,0,7,2,0
8794,466,37,50000,Balanced,2025-04-28,3,Health,Groww,1756.41,UPI,Mobile,0,0,0,0,1,5,0,0
8795,309,18,15000,Aggressive,2025-03-26,11,Electronics,Swiggy,7848.37,UPI,Mobile,0,0,0,1,0,1,10,1
8796,467,37,50000,Conservative,2025-11-13,22,Investment,Swiggy,7651.6,UPI,Mobile,0,1,0,1,0,8,3,0
8797,344,40,50000,Conservative,2025-01-21,16,Rent,Paytm,7889.06,Credit Card,Mobile,0,0,0,0,0,8,3,0
8798,450,25,25000,Balanced,2025-03-25,14,EMI,PhonePe,7211.09,Credit Card,Desktop,0,0,0,0,1,6,5,0
8799,473,34,50000,Conservative,2025-06-07,5,Investment,Amazon,5331.85,Credit Card,Desktop,0,0,0,1,0,8,2,0
8800,486,31,100000,Balanced,2025-10-30,15,Groceries,Flipkart,1063.07,BNPL,Mobile,0,0,0,0,0,7,3,0
8801,200,30,15000,Conservative,2025-05-10,20,Fashion,Uber,1691.69,Credit Card,Desktop,0,0,0,1,0,6,2,0
8802,77,39,50000,Balanced,2025-05-28,21,Electronics,Flipkart,8993.68,Credit Card,Mobile,0,0,1,0,0,4,5,1
8803,95,31,100000,Aggressive,2025-10-28,14,Health,Groww,3630.69,UPI,Mobile,0,0,0,0,1,8,0,0
8804,263,23,100000,Balanced,2025-02-17,1,Utilities,Amazon,1167.92,UPI,Mobile,0,1,0,1,0,8,0,0
8805,179,43,15000,Aggressive,2025-02-06,6,EMI,Croma,6893.64,UPI,Mobile,0,0,0,0,1,1,9,0
8806,459,32,100000,Balanced,2025-08-27,6,Investment,Flipkart,6873.49,Debit Card,Mobile,0,0,0,1,0,9,1,0
8807,408,24,35000,Balanced,2025-11-12,6,Utilities,BigBasket,1426.52,Credit Card,Mobile,0,0,0,0,0,8,0,0
8808,390,43,35000,Aggressive,2025-03-10,19,Investment,Groww,5535.52,UPI,Mobile,0,0,0,1,0,1,3,0
8809,221,19,35000,Conservative,2025-06-25,19,Education,Croma,4733.35,Debit Card,Desktop,0,0,0,1,0,7,2,0
8810,461,28,50000,Conservative,2025-09-26,15,Electronics,Paytm,14082.1,UPI,Mobile,0,0,0,1,1,10,7,1
8811,248,21,35000,Balanced,2025-04-07,10,Travel,Swiggy,10188.6,UPI,Mobile,0,0,0,0,1,4,5,0
8812,85,20,50000,Balanced,2025-12-06,16,Fashion,Myntra,2424.24,UPI,Mobile,0,0,0,1,0,8,0,0
8813,112,37,15000,Conservative,2025-03-24,21,Electronics,BigBasket,22180.54,UPI,Mobile,0,0,1,0,0,4,10,1
8814,277,25,50000,Balanced,2025-03-25,9,Entertainment,Netflix,635.36,Credit Card,Desktop,0,0,1,1,1,9,2,1
8815,93,31,75000,Conservative,2025-03-24,4,Electronics,PhonePe,13683.65,UPI,Mobile,0,0,0,1,1,1,5,1
8816,88,30,35000,Aggressive,2025-05-12,5,Food Delivery,Uber,332.11,Debit Card,Mobile,0,0,0,1,0,6,0,0
8817,144,43,50000,Conservative,2025-04-10,17,Education,BigBasket,4099.8,UPI,Tablet,0,0,0,0,0,5,1,0
8818,118,27,25000,Balanced,2025-04-25,1,Travel,Paytm,9576.59,UPI,Mobile,0,1,0,0,0,8,7,0
8819,68,26,50000,Conservative,2025-05-11,8,Travel,Croma,5538.11,BNPL,Mobile,0,0,0,1,1,9,5,0
8820,390,43,35000,Aggressive,2025-08-07,7,Groceries,Groww,1183.7,UPI,Mobile,0,0,0,0,1,8,0,0
8821,248,21,35000,Balanced,2025-05-17,19,EMI,Flipkart,4760.02,UPI,Desktop,0,0,0,0,0,1,2,0
8822,133,19,25000,Conservative,2025-04-08,2,Health,Flipkart,1524.8,BNPL,Mobile,0,1,0,0,0,7,4,0
8823,247,20,35000,Balanced,2025-08-12,4,Utilities,Amazon,1617.65,UPI,Mobile,0,0,0,1,0,10,0,0
8824,316,19,35000,Balanced,2025-09-28,15,Investment,Zomato,4953.4,Credit Card,Mobile,0,0,1,1,0,2,4,1
8825,362,39,15000,Aggressive,2025-08-06,3,Fashion,Groww,5183.64,BNPL,Desktop,0,0,0,1,0,4,10,1
8826,50,25,35000,Balanced,2025-08-23,22,Investment,Swiggy,4268.45,Cash,Mobile,0,1,1,0,1,3,4,1
8827,85,20,50000,Balanced,2025-01-03,9,Rent,Groww,12046.23,Credit Card,Mobile,1,0,0,0,0,7,4,0
8828,83,21,25000,Conservative,2025-08-17,3,Health,Groww,2725.79,UPI,Mobile,0,0,0,1,1,3,2,0
8829,365,30,50000,Balanced,2025-08-29,4,Food Delivery,PhonePe,340.31,UPI,Mobile,0,0,0,1,0,4,0,0
8830,70,42,15000,Aggressive,2025-10-13,0,Groceries,Netflix,1369.21,UPI,Mobile,0,1,1,0,0,1,3,1
8831,193,30,75000,Aggressive,2025-12-05,8,EMI,Uber,4857.24,Debit Card,Mobile,1,0,0,0,0,8,1,0
8832,78,28,75000,Balanced,2025-01-22,10,Entertainment,Myntra,1342.13,UPI,Mobile,0,0,0,0,1,2,0,0
8833,109,19,15000,Balanced,2025-10-16,0,Electronics,Groww,9779.35,Credit Card,Desktop,0,1,0,1,0,10,10,1
8834,313,38,25000,Aggressive,2025-04-20,10,Groceries,Groww,999.77,UPI,Mobile,0,0,0,1,0,10,0,0
8835,78,28,75000,Balanced,2025-03-03,6,Entertainment,Flipkart,544.44,UPI,Mobile,1,0,0,0,1,3,0,0
8836,432,22,50000,Conservative,2025-04-19,13,Investment,Zomato,4982.65,Credit Card,Mobile,0,0,0,0,1,4,1,0
8837,339,25,15000,Conservative,2025-11-09,2,Rent,Swiggy,12064.7,Credit Card,Mobile,0,1,1,0,1,1,10,1
8838,375,44,35000,Conservative,2025-11-15,2,Health,PhonePe,1950.22,Credit Card,Tablet,0,1,0,0,0,5,1,0
8839,489,36,15000,Conservative,2025-12-11,13,Groceries,BigBasket,850.97,UPI,Mobile,0,0,0,0,0,2,1,0
8840,120,22,25000,Conservative,2025-04-20,8,Groceries,Zomato,208.14,Credit Card,Mobile,0,0,0,0,0,10,0,0
8841,168,19,15000,Conservative,2025-07-14,10,Education,BigBasket,1704.5,Credit Card,Mobile,0,0,0,0,0,8,2,0
8842,107,18,15000,Conservative,2025-10-20,4,Fashion,Uber,4454.9,Cash,Mobile,0,0,1,1,0,9,7,1
8843,378,28,35000,Balanced,2025-12-28,4,Electronics,Zomato,5157.23,Debit Card,Mobile,0,0,1,1,0,7,2,0
8844,283,32,35000,Conservative,2025-10-31,1,Investment,Swiggy,4936.65,UPI,Mobile,0,1,1,0,0,8,2,0
8845,123,39,50000,Balanced,2025-01-30,1,EMI,Netflix,2134.85,Credit Card,Mobile,0,1,0,1,0,7,0,0
8846,408,24,35000,Balanced,2025-07-27,1,Travel,Swiggy,11866.87,UPI,Mobile,0,1,0,1,0,7,6,0
8847,331,21,25000,Aggressive,2025-01-31,5,Groceries,Flipkart,461.06,UPI,Desktop,0,0,0,0,0,10,0,0
8848,152,29,35000,Balanced,2025-03-09,15,Rent,PhonePe,7585.62,UPI,Mobile,0,0,0,0,0,10,4,0
8849,446,38,50000,Conservative,2025-10-14,6,Travel,Amazon,12929.57,UPI,Mobile,0,0,1,0,1,8,5,0
8850,487,28,50000,Aggressive,2025-07-30,14,Groceries,Uber,584.15,Debit Card,Desktop,0,0,0,0,1,8,0,0
8851,488,23,75000,Balanced,2025-09-08,19,Utilities,Groww,1434.92,UPI,Mobile,0,0,1,0,1,10,0,0
8852,356,39,35000,Balanced,2025-04-12,7,Rent,BigBasket,20186.87,UPI,Mobile,0,0,1,1,0,6,10,0
8853,42,30,15000,Conservative,2025-07-10,4,Electronics,Flipkart,11314.99,Credit Card,Mobile,0,0,0,0,0,9,10,1
8854,431,27,50000,Balanced,2025-06-02,16,Electronics,Groww,18412.39,BNPL,Mobile,1,0,1,0,1,2,10,1
8855,495,43,25000,Conservative,2025-09-05,10,Electronics,BigBasket,20211.03,Credit Card,Mobile,1,0,1,1,0,3,10,1
8856,178,41,35000,Balanced,2025-08-25,11,Electronics,Zomato,14586.82,Credit Card,Mobile,0,0,0,1,0,2,10,1
8857,203,20,35000,Balanced,2025-03-12,18,Fashion,Groww,2668.41,UPI,Mobile,0,0,0,1,0,10,1,0
8858,103,28,50000,Balanced,2025-10-28,23,EMI,Zomato,5165.75,Debit Card,Mobile,0,1,1,0,0,3,4,1
8859,417,42,50000,Conservative,2025-04-23,1,Food Delivery,Zomato,199.25,UPI,Mobile,0,1,1,1,0,9,2,1
8860,473,34,50000,Conservative,2025-09-25,15,Electronics,Paytm,1568.55,UPI,Mobile,0,0,0,0,0,2,0,0
8861,230,29,25000,Conservative,2025-11-06,8,Health,Croma,2630.66,Credit Card,Mobile,0,0,1,0,0,10,2,0
8862,330,34,35000,Balanced,2025-10-31,22,Fashion,Netflix,1430.0,Cash,Desktop,0,1,0,1,1,10,2,1
8863,55,24,35000,Conservative,2025-09-27,5,Groceries,Amazon,1463.19,UPI,Mobile,0,0,0,0,0,9,0,0
8864,222,28,35000,Conservative,2025-07-11,21,EMI,Groww,9805.35,BNPL,Desktop,0,0,1,0,1,2,10,1
8865,112,37,15000,Conservative,2025-06-19,9,Education,Flipkart,4131.51,UPI,Mobile,0,0,0,0,0,4,5,0
8866,447,21,35000,Balanced,2025-08-16,14,EMI,PhonePe,2342.58,Credit Card,Mobile,0,0,0,1,0,2,1,0
8867,142,31,15000,Conservative,2025-07-06,12,Electronics,Uber,6631.43,UPI,Mobile,0,0,0,0,1,1,10,1
8868,489,36,15000,Conservative,2025-12-25,13,Fashion,Flipkart,2501.32,Credit Card,Mobile,0,0,1,0,0,1,5,1
8869,275,26,25000,Conservative,2025-02-09,11,Fashion,Croma,4400.85,Debit Card,Mobile,0,0,0,0,1,1,5,1
8870,280,42,75000,Conservative,2025-01-30,18,Utilities,Flipkart,1777.1,Credit Card,Mobile,0,0,0,0,0,1,0,0
8871,171,42,35000,Conservative,2025-07-02,21,EMI,Swiggy,6099.61,UPI,Mobile,1,0,0,1,0,10,3,0
8872,227,43,25000,Aggressive,2025-09-16,19,Electronics,Amazon,12265.52,UPI,Mobile,0,0,1,1,1,4,10,1
8873,139,36,50000,Balanced,2025-03-27,6,Investment,Swiggy,6152.88,UPI,Desktop,0,0,0,1,0,8,2,0
8874,238,31,35000,Balanced,2025-05-18,7,Rent,BigBasket,7379.13,UPI,Mobile,0,0,1,1,0,2,6,1
8875,255,28,15000,Aggressive,2025-08-14,12,EMI,PhonePe,4518.01,UPI,Mobile,0,0,1,0,1,6,6,0
8876,485,38,15000,Conservative,2025-03-23,10,Investment,Netflix,1394.55,Credit Card,Mobile,0,0,1,1,0,6,1,0
8877,30,24,50000,Aggressive,2025-06-09,16,Investment,Groww,2099.12,Credit Card,Mobile,0,0,0,0,0,7,0,0
8878,351,43,50000,Conservative,2025-08-30,14,Fashion,PhonePe,2606.5,Credit Card,Mobile,0,0,0,1,0,7,1,0
8879,37,44,35000,Balanced,2025-01-16,20,Health,Groww,1699.49,UPI,Mobile,0,0,0,1,0,6,0,0
8880,66,44,25000,Balanced,2025-11-30,17,Travel,Myntra,11540.87,Debit Card,Mobile,0,0,0,0,0,6,9,0
8881,307,26,35000,Balanced,2025-03-25,0,EMI,Flipkart,7030.17,UPI,Mobile,0,1,0,1,1,4,6,1
8882,478,29,15000,Aggressive,2025-11-19,6,Travel,Uber,12287.46,UPI,Desktop,0,0,0,0,0,10,10,0
8883,258,41,15000,Conservative,2025-11-25,20,Education,Flipkart,4086.21,Debit Card,Mobile,0,0,0,0,0,3,5,0
8884,179,43,15000,Aggressive,2025-10-06,10,Electronics,Groww,11870.68,Credit Card,Mobile,0,0,1,1,0,2,10,1
8885,136,33,35000,Conservative,2025-11-05,23,Electronics,Swiggy,10825.78,UPI,Mobile,1,1,0,0,0,4,8,1
8886,391,31,15000,Balanced,2025-10-04,2,Investment,Amazon,1403.63,Credit Card,Mobile,1,1,0,1,0,2,3,1
8887,36,43,25000,Conservative,2025-11-01,7,Utilities,Croma,836.95,BNPL,Mobile,1,0,0,0,0,1,3,0
8888,199,42,100000,Aggressive,2025-01-01,21,Electronics,Amazon,16434.21,Debit Card,Mobile,1,0,1,0,0,2,5,1
8889,395,27,35000,Balanced,2025-02-13,1,Groceries,Flipkart,1430.87,Debit Card,Mobile,0,1,0,0,0,7,0,0
8890,373,43,15000,Conservative,2025-04-25,18,Travel,Croma,6896.29,UPI,Mobile,0,0,0,0,1,8,9,0
8891,231,31,25000,Conservative,2025-05-02,10,Entertainment,Netflix,1138.18,Debit Card,Mobile,1,0,0,1,1,5,0,0
8892,122,43,25000,Conservative,2025-07-11,11,Health,Netflix,2109.14,Debit Card,Mobile,0,0,0,0,0,8,1,0
8893,91,33,25000,Conservative,2025-11-11,9,Rent,Paytm,16408.27,Debit Card,Mobile,0,0,0,0,1,6,10,0
8894,494,30,15000,Aggressive,2025-12-12,3,Food Delivery,BigBasket,599.42,UPI,Mobile,0,0,0,1,1,2,2,1
8895,424,34,25000,Conservative,2025-05-01,5,Food Delivery,Flipkart,382.38,UPI,Desktop,1,0,0,1,1,5,0,0
8896,206,36,25000,Conservative,2025-10-14,1,Education,Flipkart,5237.11,Cash,Desktop,0,1,0,0,0,2,6,1
8897,22,25,35000,Balanced,2025-07-19,7,Travel,Myntra,13182.54,UPI,Mobile,0,0,0,0,0,5,7,0
8898,217,42,35000,Balanced,2025-09-15,9,Health,Netflix,896.64,Cash,Desktop,0,0,0,1,0,3,0,0
8899,239,31,15000,Conservative,2025-04-27,13,Entertainment,Amazon,778.21,BNPL,Mobile,0,0,1,1,0,6,6,1
8900,10,32,35000,Balanced,2025-04-21,0,Health,Uber,1207.76,UPI,Mobile,0,1,1,0,0,8,0,0
8901,314,38,35000,Conservative,2025-08-28,14,Health,PhonePe,1499.53,Debit Card,Mobile,0,0,0,1,0,9,0,0
8902,373,43,15000,Conservative,2025-09-28,16,Entertainment,Netflix,1105.94,UPI,Mobile,0,0,0,0,1,9,1,0
8903,25,30,15000,Aggressive,2025-08-02,6,Rent,Amazon,13418.92,UPI,Mobile,1,0,0,0,0,3,10,0
8904,385,38,50000,Balanced,2025-01-18,10,Fashion,Flipkart,2324.23,UPI,Mobile,0,0,1,0,0,7,0,0
8905,396,41,25000,Conservative,2025-08-30,12,Fashion,Uber,2983.82,Credit Card,Mobile,0,0,0,0,1,8,2,0
8906,197,41,25000,Aggressive,2025-11-19,10,Fashion,Groww,2955.92,BNPL,Mobile,0,0,0,0,0,7,5,0
8907,182,36,100000,Balanced,2025-06-15,10,Utilities,Paytm,2769.89,UPI,Mobile,0,0,0,0,0,4,0,0
